   5.4500000000000002        6.0000000000000000     
   5.4500000000000002        6.0500000000000007     
   5.4500000000000002        6.1000000000000005     
   5.4500000000000002        6.1500000000000004     
   5.4500000000000002        6.2000000000000002     
   5.4000000000000004        6.2000000000000002     
   5.4000000000000004        6.2500000000000000     
   5.3500000000000005        6.3000000000000007     
   5.3500000000000005        6.3500000000000005     
   5.3500000000000005        6.2500000000000000     
   5.3000000000000007        6.3500000000000005     
   5.2500000000000000        6.4000000000000004     
   5.2500000000000000        6.3500000000000005     
   5.2000000000000002        6.4000000000000004     
   5.2000000000000002        6.4500000000000002     
   5.1500000000000004        6.4500000000000002     
   5.1000000000000005        6.4500000000000002     
   5.0500000000000007        6.4500000000000002     
   5.0000000000000000        6.4500000000000002     
   4.9500000000000002        6.4500000000000002     
   4.9000000000000004        6.4500000000000002     
   4.8500000000000005        6.4500000000000002     
   4.8000000000000007        6.4500000000000002     
   4.7500000000000000        6.4000000000000004     
   4.8000000000000007        6.4000000000000004     
   4.6500000000000004        6.3500000000000005     
   4.7000000000000002        6.3500000000000005     
   4.7500000000000000        6.3500000000000005     
   4.6500000000000004        6.3000000000000007     
   4.6000000000000005        6.2500000000000000     
   4.6500000000000004        6.2500000000000000     
   4.5499999999999998        6.2000000000000002     
   4.6000000000000005        6.2000000000000002     
   4.5499999999999998        6.1500000000000004     
   4.5499999999999998        6.1000000000000005     
   4.5499999999999998        6.0500000000000007     
   4.5499999999999998        6.0000000000000000     
   4.5499999999999998        5.9500000000000002     
   4.5499999999999998        5.9000000000000004     
   4.5499999999999998        5.8500000000000005     
   4.5499999999999998        5.8000000000000007     
   4.6000000000000005        5.8000000000000007     
   4.6000000000000005        5.7500000000000000     
   4.6500000000000004        5.7000000000000002     
   4.6500000000000004        5.6500000000000004     
   4.6500000000000004        5.7500000000000000     
   4.7000000000000002        5.6500000000000004     
   4.7500000000000000        5.6000000000000005     
   4.7500000000000000        5.6500000000000004     
   4.8000000000000007        5.6000000000000005     
   4.8000000000000007        5.5500000000000007     
   4.8500000000000005        5.5500000000000007     
   4.9000000000000004        5.5500000000000007     
   4.9500000000000002        5.5500000000000007     
   5.0000000000000000        5.5500000000000007     
   5.0500000000000007        5.5500000000000007     
   5.1000000000000005        5.5500000000000007     
   5.1500000000000004        5.5500000000000007     
   5.2000000000000002        5.5500000000000007     
   5.2000000000000002        5.6000000000000005     
   5.2500000000000000        5.6000000000000005     
   5.3000000000000007        5.6500000000000004     
   5.3500000000000005        5.6500000000000004     
   5.2500000000000000        5.6500000000000004     
   5.3500000000000005        5.7000000000000002     
   5.4000000000000004        5.7500000000000000     
   5.3500000000000005        5.7500000000000000     
   5.4000000000000004        5.8000000000000007     
   5.4500000000000002        5.8000000000000007     
   5.4500000000000002        5.8500000000000005     
   5.4500000000000002        5.9000000000000004     
   5.4500000000000002        5.9500000000000002     
